customer_id,revenue,most_recent_visit,number_of_orders,recency_days
25616,742,2006-02-20,7,315
29807,1209,2006-10-29,14,64
15039,891,2006-09-14,9,109
5950,357,2006-02-13,4,322
37053,1062,2005-07-20,12,530
35435,657,2006-05-02,7,244
13854,769,2006-01-15,6,351
27131,637,2006-11-12,9,50
22144,529,2006-07-12,10,173
33138,949,2006-05-31,9,215
11190,1126,2006-07-28,10,157
37146,711,2005-06-19,7,561
17130,943,2006-10-19,10,74
39784,982,2006-12-04,9,28
28335,932,2006-09-04,11,119
24212,517,2006-07-08,6,177
25637,853,2006-11-24,8,38
31317,722,2006-05-07,10,239
18112,868,2006-08-11,10,143
14875,921,2006-09-03,8,120
24479,723,2006-04-14,7,262
21532,822,2006-12-10,9,22
34606,1090,2006-09-17,10,106
37236,1835,2006-10-19,17,74
18707,647,2006-09-28,7,95
1344,734,2006-07-23,7,162
10440,953,2006-07-24,8,161
717,1397,2006-09-07,16,116
5578,784,2006-07-22,9,163
19270,217,2006-08-28,4,126
11008,969,2006-12-13,11,19
38096,907,2006-10-08,8,85
33270,531,2005-08-18,8,501
29294,730,2006-10-23,8,70
5844,1253,2006-10-05,13,88
35106,1057,2006-09-14,10,109
24097,496,2006-11-18,8,44
38375,594,2006-02-25,5,310
1224,679,2006-09-14,10,109
6237,1007,2006-07-02,12,183
36924,673,2006-09-21,8,102
24742,667,2006-03-20,6,287
39650,839,2006-03-02,6,305
18077,952,2006-08-11,9,143
1674,1830,2006-09-16,18,107
21105,1507,2006-12-08,14,24
10387,978,2006-08-05,11,149
5456,1519,2006-11-21,14,41
38566,655,2006-05-09,9,237
6690,1746,2006-08-29,18,125
7679,927,2006-10-31,9,62
605,956,2006-09-02,9,121
23926,298,2005-05-14,3,597
1253,516,2005-08-27,7,492
26079,360,2005-07-06,6,544
15501,871,2005-08-08,7,511
26975,487,2006-10-07,9,86
39037,760,2006-09-24,7,99
575,1014,2006-10-19,11,74
9343,1030,2006-07-18,8,167
3442,825,2005-09-06,8,482
1349,1116,2006-12-10,12,22
21935,655,2006-08-06,8,148
35145,534,2006-08-22,5,132
13514,1011,2006-06-19,11,196
30502,690,2006-04-23,7,253
28141,1393,2006-11-25,14,37
28692,556,2006-01-21,6,345
12241,591,2006-08-18,8,136
29059,1125,2006-10-21,11,72
13117,824,2006-10-14,12,79
4819,1154,2006-09-17,14,106
27527,596,2006-09-15,10,108
28435,882,2006-06-20,8,195
22029,1096,2006-07-16,11,169
6340,487,2006-08-22,5,132
39196,1000,2006-08-20,13,134
7461,723,2006-11-26,10,36
38761,692,2006-03-14,8,293
32984,310,2005-09-13,4,475
31910,1240,2006-12-11,10,21
16603,858,2005-12-18,7,379
6563,662,2006-09-22,7,101
11064,664,2006-10-24,7,69
14274,909,2006-05-07,9,239
39436,749,2006-06-22,8,193
7194,719,2006-03-26,9,281
34099,902,2006-09-03,9,120
39998,711,2006-09-14,7,109
37313,1267,2006-10-17,15,76
10183,800,2006-04-30,11,246
4975,1056,2006-07-05,10,180
28196,1457,2005-12-05,12,392
34974,867,2006-10-08,8,85
16660,1351,2006-08-28,11,126
12234,1450,2006-08-25,15,129
18059,946,2006-12-13,9,19
30531,745,2006-08-08,9,146
17396,1089,2005-08-09,10,510
18596,1131,2006-09-13,13,110
19037,831,2006-07-08,9,177
36633,999,2006-07-06,10,179
6365,955,2006-06-23,10,192
33261,845,2006-05-28,11,218
17162,595,2006-08-28,7,126
6020,1478,2006-10-27,15,66
8294,792,2006-11-01,13,61
24736,492,2006-10-09,7,84
254,1291,2006-10-24,12,69
30449,754,2006-03-07,8,300
20149,872,2006-08-26,9,128
30510,722,2006-07-10,9,175
4945,1016,2006-09-10,13,113
20286,841,2005-09-11,8,477
46,990,2006-06-13,8,202
31567,794,2006-03-04,10,303
3205,955,2005-10-02,10,456
36569,454,2006-04-29,4,247
8589,882,2006-08-28,7,126
35681,853,2006-11-15,9,47
8211,685,2006-07-31,9,154
32765,1010,2005-11-28,10,399
32946,934,2006-09-02,9,121
22330,740,2006-04-08,10,268
20894,915,2006-11-07,9,55
14119,245,2005-12-26,3,371
28087,1019,2006-04-27,11,249
34165,1902,2006-09-08,17,115
22132,969,2006-08-28,11,126
33345,777,2006-08-27,8,127
4855,1218,2006-08-09,12,145
2163,1334,2006-04-08,12,268
19559,1352,2006-09-11,17,112
28913,942,2006-07-30,9,155
32428,1646,2006-07-29,15,156
32050,688,2006-07-15,9,170
5579,936,2006-07-26,7,159
5642,1165,2006-05-12,10,234
24211,626,2006-07-06,8,179
12083,339,2006-11-02,6,60
9947,982,2006-08-27,11,127
38177,1200,2006-08-24,10,130
39876,1259,2006-02-13,11,322
30271,2484,2006-08-15,24,139
26954,1056,2006-12-11,8,21
16744,1007,2006-10-29,12,64
19703,462,2006-11-26,4,36
28051,328,2005-03-13,3,659
17722,492,2006-05-24,6,222
18727,931,2006-05-11,11,235
10971,635,2006-07-29,9,156
9378,1028,2006-09-04,17,119
18334,1016,2006-08-05,13,149
2433,605,2006-05-26,7,220
13495,746,2006-07-26,9,159
31025,682,2006-12-20,7,12
32405,701,2005-12-25,7,372
24795,832,2006-05-12,8,234
36728,412,2005-08-21,8,498
29907,1371,2006-11-25,12,37
31729,687,2006-10-03,5,90
21370,776,2006-05-22,7,224
25581,904,2006-10-28,10,65
7912,1184,2006-11-01,12,61
24339,1215,2006-08-17,12,137
25842,1025,2006-07-05,10,180
31950,1391,2005-10-15,13,443
34332,1175,2006-11-22,12,40
34177,506,2005-12-10,8,387
5222,1167,2005-11-14,13,413
18323,523,2006-08-12,10,142
21527,666,2006-10-16,6,77
25346,1118,2006-06-06,9,209
33696,923,2006-07-20,10,165
9461,1220,2005-11-27,14,400
28685,746,2006-01-22,8,344
4345,939,2006-10-16,11,77
26473,1049,2006-10-22,8,71
23533,1050,2006-07-30,9,155
3174,931,2006-06-18,11,197
8011,754,2006-06-27,8,188
18176,1106,2006-09-10,11,113
25608,807,2006-05-21,8,225
26915,1445,2006-09-24,18,99
29876,897,2006-08-30,10,124
9039,1185,2006-08-15,14,139
11905,1070,2006-09-24,10,99
24797,1626,2006-10-26,16,67
27172,901,2006-11-02,11,60
17256,619,2006-10-01,6,92
31937,1446,2006-10-09,15,84
38471,1009,2006-07-08,8,177
27073,1673,2006-04-10,13,266
27254,622,2006-05-15,5,231
16752,905,2006-09-22,10,101
34604,1159,2006-10-10,12,83
8862,509,2006-05-31,5,215
18543,955,2006-12-24,7,8
15467,1259,2006-07-12,9,173
35940,939,2006-08-17,9,137
12971,948,2006-05-15,10,231
12204,1034,2006-08-31,12,123
39341,874,2006-08-12,10,142
5768,1544,2006-07-16,13,169
30421,569,2005-07-03,5,547
11623,943,2006-08-07,11,147
15144,1774,2006-08-24,21,130
28769,874,2005-11-30,8,397
14625,580,2006-06-26,6,189
4923,1068,2006-12-23,12,9
18636,1613,2006-11-24,13,38
33387,322,2006-07-26,6,159
31465,1699,2006-06-11,14,204
31671,727,2006-05-11,8,235
14302,1115,2005-09-19,9,469
15498,563,2006-11-15,8,47
33518,908,2006-04-01,10,275
1329,1192,2006-08-18,8,136
18736,851,2006-11-28,13,34
20095,1505,2006-09-23,15,100
14803,1137,2006-07-11,11,174
14609,754,2006-05-16,10,230
37529,1557,2006-05-29,12,217
15239,944,2006-04-29,11,247
17315,590,2006-10-24,9,69
19186,830,2006-06-15,12,200
6208,379,2006-06-18,5,197
3048,1041,2006-11-24,11,38
5419,1131,2005-10-11,10,447
9660,771,2006-10-09,8,84
10430,1573,2006-07-01,15,184
3169,686,2006-09-26,8,97
24576,792,2006-06-27,11,188
5396,1203,2006-12-27,11,5
2846,1342,2006-11-08,12,54
31629,1681,2006-05-23,17,223
37640,985,2006-08-31,8,123
9123,1125,2006-04-20,14,256
5367,292,2005-08-17,4,502
39488,273,2006-05-23,5,223
37969,936,2006-07-28,9,157
19279,1043,2006-03-17,12,290
31970,597,2006-10-31,8,62
14951,1525,2006-01-26,16,340
23846,1248,2006-10-24,11,69
13575,1115,2006-08-14,9,140
1964,666,2006-12-17,6,15
34451,708,2005-10-12,7,446
11120,608,2005-10-15,8,443
15870,614,2006-06-22,7,193
5170,1225,2006-08-19,10,135
1085,390,2006-08-02,5,152
38273,815,2006-06-23,10,192
21755,958,2006-06-23,7,192
1726,1076,2005-10-11,12,447
3932,1119,2006-11-23,13,39
36536,874,2006-09-26,6,97
13439,971,2006-03-09,9,298
26734,1691,2006-11-22,14,40
662,1020,2006-07-01,9,184
30819,893,2006-08-30,11,124
31285,357,2006-08-04,7,150
25710,1175,2006-09-24,12,99
1485,863,2005-11-09,9,418
9376,1285,2006-10-17,13,76
22123,848,2006-01-05,11,361
33288,330,2006-04-30,5,246
39061,842,2005-07-22,8,528
19285,858,2006-10-05,6,88
10279,1510,2006-09-03,12,120
3204,574,2005-10-15,8,443
3784,1406,2006-07-04,11,181
27064,1397,2006-09-01,15,122
5996,1180,2006-08-15,13,139
24911,1112,2006-10-18,11,75
12825,340,2006-02-11,7,324
36351,781,2006-09-29,7,94
28534,1227,2006-01-28,14,338
11460,540,2006-01-10,6,356
14208,800,2006-11-20,9,42
2015,428,2006-07-07,6,178
34609,861,2006-10-25,9,68
22524,1431,2006-07-01,14,184
27421,1339,2006-11-20,12,42
19967,1141,2006-05-04,11,242
1003,1474,2006-03-27,13,280
19693,999,2006-05-17,8,229
38199,593,2006-10-03,7,90
20910,719,2005-11-03,8,424
1573,931,2006-09-13,10,110
9818,1202,2006-11-26,10,36
33251,926,2006-08-30,9,124
17630,698,2006-10-22,9,71
26297,519,2005-11-20,8,407
36824,991,2006-04-23,9,253
37562,1022,2006-07-26,11,159
373,218,2006-09-30,4,93
11031,811,2006-08-20,10,134
2183,728,2006-09-23,7,100
9953,388,2006-08-14,5,140
884,1186,2006-08-01,10,153
32154,638,2005-12-15,7,382
7448,923,2006-12-25,12,7
21048,1145,2006-07-16,10,169
30311,614,2005-07-25,7,525
6234,876,2006-08-16,9,138
23825,1459,2006-11-16,16,46
25242,587,2005-11-09,5,418
35415,505,2006-11-16,6,46
18126,392,2006-09-20,3,103
27430,1063,2006-06-17,10,198
39562,976,2006-01-13,10,353
14202,1979,2006-12-04,20,28
19894,468,2005-12-23,6,374
2917,1568,2006-10-22,18,71
7520,1025,2006-08-27,9,127
36572,1588,2005-11-19,13,408
598,496,2006-09-19,7,104
16633,988,2005-08-06,9,513
21428,1079,2006-06-19,14,196
19909,812,2006-11-22,10,40
10865,610,2006-02-26,6,309
1194,1675,2006-07-14,18,171
8931,1465,2006-12-21,12,11
15546,1006,2006-10-06,10,87
3920,845,2006-08-16,10,138
26170,277,2005-05-04,4,607
6426,1443,2006-08-27,15,127
37636,378,2006-09-30,5,93
7935,1590,2006-11-13,15,49
290,1064,2006-05-27,11,219
6968,864,2006-04-02,8,274
27338,1004,2006-06-09,9,206
26068,1020,2006-06-13,10,202
9426,1379,2006-03-07,13,300
9817,983,2005-12-30,8,367
23973,956,2006-09-02,9,121
1883,671,2005-12-03,6,394
2517,971,2006-08-22,9,132
8314,767,2006-09-20,9,103
33834,808,2006-04-27,8,249
37518,872,2006-08-13,8,141
38266,700,2005-09-20,8,468
4957,882,2006-11-03,10,59
21828,672,2006-08-02,9,152
37754,853,2005-11-06,10,421
2717,1059,2006-10-16,10,77
25022,840,2006-05-31,11,215
15747,891,2006-07-09,10,176
5127,1585,2006-09-30,16,93
35740,463,2006-04-30,6,246
23012,1049,2005-09-25,15,463
11628,686,2006-04-16,7,260
28702,609,2006-11-19,9,43
3379,1237,2006-06-04,12,211
25933,973,2006-09-24,12,99
33875,1511,2006-08-18,15,136
35039,565,2006-10-06,7,87
17166,794,2006-06-29,7,186
849,1182,2006-07-24,11,161
38684,877,2006-12-07,8,25
17671,711,2006-07-31,9,154
7257,648,2005-07-25,7,525
6824,929,2006-12-19,12,13
31689,1259,2006-06-12,12,203
36588,860,2006-09-12,9,111
32109,1101,2006-04-11,11,265
34844,389,2005-07-23,5,527
25158,517,2006-03-20,5,287
21394,1113,2006-09-21,10,102
29687,1619,2006-12-29,14,3
675,1005,2006-11-27,12,35
37197,1400,2006-08-24,14,130
15457,716,2006-10-02,9,91
22105,1498,2006-07-05,15,180
162,1392,2006-07-30,9,155
15609,454,2006-08-15,5,139
5490,886,2006-04-24,12,252
19433,1597,2006-10-13,17,80
18466,652,2006-09-27,7,96
35040,899,2005-06-28,7,552
9649,1037,2006-06-11,11,204
21725,1702,2006-11-18,16,44
19694,601,2005-10-04,7,454
11937,910,2006-11-04,11,58
22579,1590,2006-12-27,16,5
2463,397,2006-04-16,4,260
268,869,2006-08-22,8,132
34202,765,2006-06-27,7,188
4753,913,2006-10-27,7,66
28936,1348,2006-09-11,17,112
29333,963,2006-11-05,11,57
15466,772,2006-02-26,6,309
5216,588,2006-08-29,6,125
24142,268,2006-10-24,5,69
20036,470,2006-09-11,6,112
19200,1025,2006-08-01,12,153
12568,489,2005-06-11,6,569
20089,769,2005-12-12,8,385
39652,1866,2006-08-15,18,139
3231,1194,2006-08-29,13,125
25501,996,2006-12-01,10,31
13804,651,2006-07-14,7,171
5092,702,2006-06-26,10,189
17618,820,2006-11-29,9,33
24912,735,2005-11-19,7,408
35630,1184,2006-03-04,14,303
38029,850,2006-07-30,8,155
11097,1219,2006-06-17,11,198
21921,790,2006-09-22,9,101
2159,875,2006-05-19,9,227
28444,1318,2006-05-03,12,243
28782,855,2005-12-20,8,377
23882,1270,2005-09-18,11,470
23347,976,2006-09-13,11,110
15918,739,2006-07-19,7,166
8290,1446,2006-07-15,13,170
34084,434,2006-08-12,6,142
8629,512,2006-12-03,8,29
10744,708,2005-08-22,7,497
2203,1104,2006-08-24,13,130
32315,1210,2006-10-06,13,87
35842,878,2006-10-13,9,80
26746,997,2006-09-01,10,122
1944,886,2006-09-02,11,121
21892,1078,2006-08-07,9,147
30412,533,2006-07-13,6,172
31495,1317,2006-11-11,13,51
18873,920,2005-09-08,9,480
34779,632,2005-09-02,7,486
21622,964,2006-08-06,10,148
12677,477,2006-04-26,5,250
31381,998,2006-07-06,13,179
27923,734,2006-06-07,10,208
3314,1132,2006-08-23,13,131
29244,1097,2005-10-16,10,442
16519,664,2006-09-22,10,101
37008,1172,2006-12-24,14,8
33847,842,2005-12-27,10,370
16277,977,2006-09-10,11,113
6040,673,2006-10-24,8,69
12810,1347,2006-08-25,13,129
33425,1880,2006-10-24,15,69
14691,917,2006-11-16,9,46
8065,998,2006-09-20,11,103
32163,737,2006-07-20,10,165
18696,681,2006-06-19,9,196
7535,397,2005-09-08,6,480
2386,796,2006-07-31,9,154
10590,1207,2006-12-13,11,19
26483,1010,2006-09-03,11,120
15389,1037,2006-08-21,8,133
27816,728,2006-09-01,10,122
33930,1016,2006-09-24,9,99
30535,616,2006-03-09,7,298
1261,815,2006-09-22,10,101
16051,808,2006-08-16,10,138
106,1226,2006-08-18,10,136
35113,1532,2006-07-16,12,169
28043,301,2006-07-30,6,155
19317,1482,2006-07-09,16,176
12481,917,2006-12-07,11,25
36962,690,2006-08-14,7,140
24539,1721,2006-08-06,13,148
4978,432,2005-12-20,5,377
7147,1153,2006-06-16,12,199
7374,912,2005-10-06,8,452
10727,1117,2006-05-11,12,235
16530,472,2006-02-16,7,319
14752,865,2006-06-02,10,213
18685,607,2006-06-24,9,191
28265,1329,2006-07-10,14,175
3027,743,2006-06-22,10,193
7161,1428,2006-07-27,12,158
25674,791,2006-06-02,9,213
24132,877,2006-06-16,10,199
16101,747,2006-11-09,10,53
36127,661,2006-11-08,7,54
14309,1380,2006-11-25,13,37
35369,1972,2006-09-25,19,98
22291,1733,2006-06-04,18,211
6207,1051,2006-06-28,9,187
34905,662,2006-02-22,8,313
27805,1119,2006-02-24,12,311
14494,1296,2006-11-24,14,38
13112,557,2005-07-11,7,539
7922,608,2006-11-20,6,42
435,1064,2006-05-19,7,227
8857,880,2006-09-21,8,102
7066,1381,2005-10-25,13,433
7401,1007,2006-08-07,9,147
11483,981,2006-05-09,11,237
37788,906,2006-10-24,8,69
32124,1126,2006-09-26,13,97
12641,1193,2006-06-12,13,203
23239,819,2006-06-28,9,187
12458,721,2006-09-08,9,115
35299,998,2006-03-06,13,301
13332,921,2006-10-11,8,82
37575,1064,2006-11-11,10,51
5420,1046,2006-05-12,15,234
34131,1510,2006-12-29,14,3
35540,1060,2006-11-05,11,57
947,1337,2006-11-24,11,38
19711,1084,2005-12-15,8,382
3147,887,2006-07-08,9,177
2559,909,2006-09-23,10,100
12859,872,2006-06-08,12,207
8033,1259,2006-02-28,13,307
10769,976,2006-08-01,11,153
35642,791,2006-07-10,10,175
23993,1024,2005-12-07,9,390
36709,662,2006-12-19,5,13
9960,1622,2006-05-18,14,228
8572,1027,2006-10-12,12,81
14093,1056,2006-04-19,12,257
4012,820,2005-09-28,6,460
13952,687,2006-06-25,7,190
34071,711,2006-12-20,11,12
19732,914,2006-07-12,12,173
30873,1130,2006-12-18,10,14
23864,775,2006-11-19,8,43
32823,862,2006-09-17,10,106
27342,778,2005-08-05,10,514
32438,615,2006-03-18,6,289
28604,621,2006-10-24,9,69
31013,849,2006-10-07,10,86
29655,1285,2006-10-30,12,63
18129,781,2006-06-09,9,206
37400,602,2006-10-26,7,67
13910,1628,2006-07-28,16,157
15710,443,2005-07-23,6,527
15373,1231,2006-07-31,12,154
37700,969,2005-10-21,10,437
23613,715,2006-10-15,8,78
20113,685,2006-12-20,9,12
21617,1155,2006-07-23,14,162
30828,1229,2006-10-08,13,85
28521,843,2006-03-03,8,304
38942,711,2006-10-31,9,62
8261,739,2006-10-17,8,76
24247,368,2006-09-16,6,107
35158,705,2006-06-10,8,205
27611,948,2006-06-11,9,204
24160,1223,2006-10-22,14,71
11216,801,2006-06-05,7,210
29009,1513,2006-07-25,13,160
85,1115,2005-12-10,10,387
24531,497,2006-06-28,7,187
6783,384,2005-08-18,8,501
25557,443,2006-08-21,5,133
25525,532,2005-09-05,5,483
13789,1850,2006-07-19,20,166
8626,464,2005-08-31,4,488
15497,704,2005-10-16,9,442
10846,482,2006-05-17,6,229
1503,1593,2006-08-06,15,148
12507,910,2006-08-06,10,148
18797,1103,2006-10-19,13,74
36219,1256,2006-07-27,10,158
19467,718,2006-08-14,9,140
37619,1003,2006-10-30,10,63
39154,1271,2006-08-19,11,135
33835,715,2006-07-16,7,169
20781,1285,2006-10-08,13,85
39636,715,2006-09-22,11,101
10040,583,2005-11-28,7,399
36155,528,2006-05-31,6,215
3994,596,2006-10-13,8,80
3516,772,2006-07-13,7,172
37932,1234,2005-11-07,12,420
24555,438,2006-10-29,4,64
8619,1638,2006-09-06,18,117
35287,842,2006-07-12,13,173
17545,607,2006-07-27,8,158
26685,633,2006-06-11,6,204
33250,797,2006-08-28,8,126
22569,432,2005-07-15,7,535
14546,1515,2006-09-03,17,120
10655,887,2006-11-16,9,46
27320,802,2006-06-27,7,188
36979,514,2006-11-20,7,42
32027,1341,2006-12-28,11,4
27011,1643,2006-10-25,17,68
9337,530,2006-07-03,8,182
20501,581,2006-09-18,10,105
18111,1369,2006-11-10,15,52
11488,926,2006-09-22,11,101
10871,358,2005-08-31,4,488
6979,976,2006-07-27,9,158
30249,959,2006-10-02,12,91
20762,534,2006-12-25,6,7
16780,957,2006-10-13,12,80
11403,948,2006-07-31,7,154
32878,777,2006-09-16,9,107
172,631,2006-07-01,8,184
20168,460,2006-07-13,6,172
26770,869,2006-10-27,9,66
11669,970,2006-06-22,9,193
36172,1091,2006-06-16,8,199
37500,696,2006-10-10,7,83
6367,862,2006-02-02,7,333
2498,739,2006-06-19,10,196
27446,476,2005-05-21,7,590
1203,464,2005-10-06,8,452
9963,1418,2006-09-23,12,100
26024,415,2006-03-15,8,292
2625,1408,2006-07-17,16,168
29621,623,2006-10-10,10,83
33312,434,2005-10-24,10,434
38494,656,2006-05-15,9,231
5147,503,2006-11-09,8,53
10078,990,2006-06-09,9,206
30061,501,2006-10-14,5,79
24419,759,2006-11-09,11,53
16545,865,2006-03-15,7,292
4160,390,2006-09-06,5,117
7193,1048,2006-10-21,14,72
20134,985,2006-05-17,11,229
28981,1504,2006-10-23,12,70
3031,1802,2006-12-07,18,25
24762,1605,2006-07-11,15,174
23400,599,2006-03-29,9,278
15574,1034,2006-09-28,12,95
13326,822,2006-06-12,8,203
5795,1348,2006-09-17,15,106
33156,1846,2006-09-24,15,99
21183,379,2006-06-06,4,209
1481,481,2006-12-14,5,18
36239,766,2006-07-14,9,171
18773,530,2006-11-08,8,54
7536,694,2006-09-19,6,104
39523,435,2006-08-22,8,132
27195,913,2006-09-23,11,100
4921,1185,2006-07-25,9,160
17790,845,2006-10-15,6,78
16907,1341,2005-11-30,12,397
11772,625,2006-06-12,8,203
32537,1070,2006-09-09,13,114
3091,756,2006-12-12,5,20
7552,716,2006-08-31,8,123
15106,564,2006-01-05,5,361
5451,779,2005-12-24,9,373
17059,865,2006-06-29,13,186
1336,1181,2006-07-23,12,162
1346,736,2006-02-17,11,318
6781,453,2005-12-12,3,385
26234,490,2005-07-11,5,539
27719,516,2006-06-19,6,196
14422,890,2006-09-04,10,119
26386,1004,2006-12-16,10,16
35005,670,2006-10-17,7,76
11675,988,2006-11-10,6,52
14234,1060,2006-09-26,13,97
13501,1592,2006-12-10,13,22
35743,458,2005-09-11,5,477
20169,1046,2006-09-16,10,107
39834,484,2006-12-29,9,3
18631,1101,2006-03-08,10,299
17331,542,2006-09-25,5,98
28092,741,2006-08-09,11,145
3913,1567,2006-04-30,13,246
2357,1070,2006-05-24,11,222
30935,1231,2006-08-24,9,130
22952,917,2006-09-18,10,105
31170,612,2006-08-15,6,139
27473,479,2005-07-29,6,521
9501,1178,2006-09-09,9,114
24908,1064,2006-11-01,13,61
36907,984,2005-10-30,10,428
5686,386,2006-10-27,6,66
32736,867,2006-08-24,11,130
23048,671,2006-08-29,8,125
1279,287,2005-10-18,5,440
37036,508,2006-09-01,9,122
39747,1577,2006-12-01,14,31
12960,461,2006-10-13,6,80
12992,745,2006-05-09,9,237
34258,1240,2006-10-01,12,92
34939,468,2006-09-01,7,122
6286,1391,2005-11-13,11,414
37220,904,2006-08-15,9,139
8902,992,2006-08-20,11,134
15662,704,2006-07-15,7,170
31425,1244,2006-07-24,12,161
36703,708,2006-11-20,8,42
107,940,2006-10-06,8,87
25041,446,2006-04-04,5,272
9141,881,2006-02-20,11,315
13612,780,2006-07-20,7,165
1133,1568,2006-09-08,13,115
18049,1209,2006-01-11,13,355
37124,404,2005-11-30,4,397
38232,836,2006-08-02,9,152
17472,1138,2006-05-26,12,220
12470,544,2006-08-24,7,130
6557,1101,2006-11-16,12,46
728,591,2006-11-29,8,33
2073,882,2006-11-21,9,41
25077,355,2006-05-16,5,230
25826,1004,2006-01-31,13,335
25322,1298,2005-10-07,10,451
71,1079,2006-06-11,11,204
30080,1054,2006-03-29,10,278
23427,750,2005-07-01,11,549
8222,920,2006-09-18,12,105
36259,1380,2006-06-24,13,191
6955,1014,2006-10-15,11,78
10575,1328,2006-11-07,12,55
28758,403,2006-03-01,5,306
34581,883,2006-12-05,12,27
28665,1142,2006-10-02,12,91
4119,1198,2006-10-21,10,72
27641,887,2006-04-11,10,265
25344,887,2006-06-21,10,194
23285,1216,2005-06-24,11,556
28866,1132,2006-09-25,9,98
7460,980,2006-09-27,10,96
37483,895,2006-08-29,7,125
29381,1197,2005-08-21,11,498
13317,866,2006-08-02,12,152
36937,615,2005-11-15,6,412
11242,631,2006-05-30,7,216
30748,268,2006-06-13,4,202
7621,759,2006-08-16,10,138
9318,529,2005-12-27,6,370
35567,905,2006-08-29,9,125
14191,742,2006-09-13,7,110
8109,1462,2006-08-28,15,126
7546,1164,2006-05-28,14,218
10278,925,2006-08-09,10,145
30337,1400,2006-04-12,13,264
20601,1662,2006-11-05,14,57
20682,515,2006-10-10,8,83
37654,1675,2006-09-07,15,116
36106,1190,2006-08-22,10,132
20492,324,2006-08-14,5,140
4145,1279,2006-09-28,14,95
7828,1251,2006-11-01,14,61
30281,1152,2006-05-10,12,236
39049,371,2005-08-06,5,513
21324,1275,2006-09-10,15,113
5256,843,2006-12-26,12,6
15430,771,2006-07-26,8,159
35402,675,2006-06-19,8,196
35382,799,2006-08-27,7,127
23898,648,2006-10-06,7,87
5754,429,2005-10-18,7,440
31496,717,2006-05-20,7,226
23236,683,2006-03-06,9,301
23978,822,2006-03-01,8,306
3538,396,2006-02-03,4,332
34819,1399,2006-09-26,15,97
34591,1055,2006-09-20,14,103
5567,1306,2006-05-30,11,216
480,705,2005-09-23,9,465
28628,981,2006-09-01,11,122
39722,646,2006-08-20,8,134
7817,1931,2006-09-01,16,122
7964,692,2005-12-10,5,387
7674,879,2006-10-08,10,85
14504,510,2006-09-26,9,97
25751,949,2005-12-30,10,367
25923,405,2006-05-08,5,238
8190,2024,2006-11-25,18,37
24824,1197,2006-09-15,10,108
2750,730,2006-05-28,8,218
33242,948,2005-08-26,9,493
15437,852,2006-10-18,12,75
26923,747,2006-09-10,9,113
17770,333,2005-09-25,4,463
25785,804,2006-07-01,6,184
17523,1574,2006-11-17,13,45
15091,959,2006-06-21,10,194
3860,922,2006-03-23,12,284
1947,1292,2006-08-11,10,143
19172,1366,2006-12-26,16,6
654,1066,2006-07-29,14,156
36428,587,2006-08-22,8,132
34321,434,2006-09-21,5,102
29147,735,2006-10-21,8,72
2317,992,2006-10-16,12,77
35399,798,2006-08-02,9,152
16568,600,2006-11-17,10,45
19144,566,2006-04-30,6,246
19194,599,2006-09-15,7,108
2782,585,2006-07-13,6,172
39272,631,2005-07-13,7,537
35619,1234,2006-07-28,11,157
33860,1122,2006-10-03,11,90
23918,642,2006-08-04,7,150
28569,1353,2006-12-17,11,15
37635,1313,2006-08-24,15,130
7052,1223,2006-04-20,14,256
10181,838,2005-11-20,9,407
23645,448,2005-10-07,6,451
